,CU.SHF,ZN.SHF,AL.SHF,PB.SHF,NI.SHF,SN.SHF,RB.SHF,WR.SHF,HC.SHF,SS.SHF,BU.SHF,AU.SHF,AG.SHF,FU.SHF,RU.SHF,SP.SHF,C.DCE,CS.DCE,M.DCE,A.DCE,B.DCE,Y.DCE,P.DCE,FB.DCE,BB.DCE,JD.DCE,RR.DCE,L.DCE,V.DCE,PP.DCE,J.DCE,JM.DCE,I.DCE,EG.DCE,EB.DCE,PG.DCE,SC.INE,LU.INE,NR.INE,SR.CZC,CF.CZC,CY.CZC,ZC.CZC,FG.CZC,TA.CZC,MA.CZC,UR.CZC,SA.CZC,WH.CZC,PM.CZC,RI.CZC,LR.CZC,JR.CZC,RS.CZC,OI.CZC,RM.CZC,SF.CZC,SM.CZC,AP.CZC,CJ.CZC
2021-03-01,CU2104.SHF,ZN2104.SHF,AL2104.SHF,PB2104.SHF,NI2104.SHF,SN2104.SHF,RB2105.SHF,WR2105.SHF,HC2105.SHF,SS2104.SHF,BU2106.SHF,AU2106.SHF,AG2106.SHF,FU2105.SHF,RU2105.SHF,SP2105.SHF,C2105.DCE,CS2105.DCE,M2105.DCE,A2105.DCE,B2104.DCE,Y2105.DCE,P2105.DCE,FB2103.DCE,BB2103.DCE,JD2105.DCE,RR2104.DCE,L2105.DCE,V2105.DCE,PP2105.DCE,J2105.DCE,JM2105.DCE,I2105.DCE,EG2105.DCE,EB2105.DCE,PG2104.DCE,SC2104.INE,LU2105.INE,NR2105.INE,SR105.CZC,CF105.CZC,CY105.CZC,ZC105.CZC,FG105.CZC,TA105.CZC,MA105.CZC,UR105.CZC,SA105.CZC,WH109.CZC,PM107.CZC,RI103.CZC,LR103.CZC,JR105.CZC,RS107.CZC,OI105.CZC,RM105.CZC,SF105.CZC,SM105.CZC,AP105.CZC,CJ105.CZC
2021-03-02,CU2104.SHF,ZN2104.SHF,AL2104.SHF,PB2104.SHF,NI2104.SHF,SN2104.SHF,RB2105.SHF,WR2105.SHF,HC2105.SHF,SS2105.SHF,BU2106.SHF,AU2106.SHF,AG2106.SHF,FU2105.SHF,RU2105.SHF,SP2105.SHF,C2105.DCE,CS2105.DCE,M2105.DCE,A2105.DCE,B2104.DCE,Y2105.DCE,P2105.DCE,FB2105.DCE,BB2103.DCE,JD2105.DCE,RR2105.DCE,L2105.DCE,V2105.DCE,PP2105.DCE,J2105.DCE,JM2105.DCE,I2105.DCE,EG2105.DCE,EB2105.DCE,PG2104.DCE,SC2104.INE,LU2105.INE,NR2105.INE,SR105.CZC,CF105.CZC,CY105.CZC,ZC105.CZC,FG105.CZC,TA105.CZC,MA105.CZC,UR105.CZC,SA105.CZC,WH109.CZC,PM107.CZC,RI103.CZC,LR103.CZC,JR105.CZC,RS107.CZC,OI105.CZC,RM105.CZC,SF105.CZC,SM105.CZC,AP105.CZC,CJ105.CZC
2021-03-03,CU2104.SHF,ZN2104.SHF,AL2104.SHF,PB2104.SHF,NI2104.SHF,SN2104.SHF,RB2105.SHF,WR2105.SHF,HC2105.SHF,SS2105.SHF,BU2106.SHF,AU2106.SHF,AG2106.SHF,FU2105.SHF,RU2105.SHF,SP2105.SHF,C2105.DCE,CS2105.DCE,M2105.DCE,A2105.DCE,B2104.DCE,Y2105.DCE,P2105.DCE,FB2105.DCE,BB2103.DCE,JD2105.DCE,RR2105.DCE,L2105.DCE,V2105.DCE,PP2105.DCE,J2105.DCE,JM2105.DCE,I2105.DCE,EG2105.DCE,EB2105.DCE,PG2104.DCE,SC2104.INE,LU2105.INE,NR2105.INE,SR105.CZC,CF105.CZC,CY105.CZC,ZC105.CZC,FG105.CZC,TA105.CZC,MA105.CZC,UR105.CZC,SA105.CZC,WH109.CZC,PM107.CZC,RI103.CZC,LR103.CZC,JR105.CZC,RS107.CZC,OI105.CZC,RM105.CZC,SF105.CZC,SM105.CZC,AP105.CZC,CJ105.CZC
2021-03-04,CU2104.SHF,ZN2104.SHF,AL2104.SHF,PB2104.SHF,NI2104.SHF,SN2104.SHF,RB2105.SHF,WR2105.SHF,HC2105.SHF,SS2105.SHF,BU2106.SHF,AU2106.SHF,AG2106.SHF,FU2105.SHF,RU2105.SHF,SP2105.SHF,C2105.DCE,CS2105.DCE,M2105.DCE,A2105.DCE,B2104.DCE,Y2105.DCE,P2105.DCE,FB2105.DCE,BB2103.DCE,JD2105.DCE,RR2105.DCE,L2105.DCE,V2105.DCE,PP2105.DCE,J2105.DCE,JM2105.DCE,I2105.DCE,EG2105.DCE,EB2105.DCE,PG2104.DCE,SC2104.INE,LU2105.INE,NR2105.INE,SR105.CZC,CF105.CZC,CY105.CZC,ZC105.CZC,FG105.CZC,TA105.CZC,MA105.CZC,UR105.CZC,SA105.CZC,WH109.CZC,PM107.CZC,RI103.CZC,LR103.CZC,JR105.CZC,RS107.CZC,OI105.CZC,RM105.CZC,SF105.CZC,SM105.CZC,AP105.CZC,CJ105.CZC
2021-03-05,CU2104.SHF,ZN2104.SHF,AL2104.SHF,PB2104.SHF,NI2104.SHF,SN2104.SHF,RB2105.SHF,WR2105.SHF,HC2105.SHF,SS2105.SHF,BU2106.SHF,AU2106.SHF,AG2106.SHF,FU2105.SHF,RU2105.SHF,SP2105.SHF,C2105.DCE,CS2105.DCE,M2105.DCE,A2105.DCE,B2104.DCE,Y2105.DCE,P2105.DCE,FB2105.DCE,BB2103.DCE,JD2105.DCE,RR2105.DCE,L2105.DCE,V2105.DCE,PP2105.DCE,J2105.DCE,JM2105.DCE,I2105.DCE,EG2105.DCE,EB2105.DCE,PG2104.DCE,SC2104.INE,LU2105.INE,NR2105.INE,SR105.CZC,CF105.CZC,CY105.CZC,ZC105.CZC,FG105.CZC,TA105.CZC,MA105.CZC,UR105.CZC,SA105.CZC,WH109.CZC,PM107.CZC,RI103.CZC,LR103.CZC,JR105.CZC,RS107.CZC,OI105.CZC,RM105.CZC,SF105.CZC,SM105.CZC,AP105.CZC,CJ105.CZC
2021-03-08,CU2104.SHF,ZN2104.SHF,AL2104.SHF,PB2104.SHF,NI2104.SHF,SN2104.SHF,RB2105.SHF,WR2105.SHF,HC2105.SHF,SS2105.SHF,BU2106.SHF,AU2106.SHF,AG2106.SHF,FU2105.SHF,RU2105.SHF,SP2105.SHF,C2105.DCE,CS2105.DCE,M2105.DCE,A2105.DCE,B2104.DCE,Y2105.DCE,P2105.DCE,FB2105.DCE,BB2103.DCE,JD2105.DCE,RR2105.DCE,L2105.DCE,V2105.DCE,PP2105.DCE,J2105.DCE,JM2105.DCE,I2105.DCE,EG2105.DCE,EB2105.DCE,PG2104.DCE,SC2104.INE,LU2105.INE,NR2105.INE,SR105.CZC,CF105.CZC,CY105.CZC,ZC105.CZC,FG105.CZC,TA105.CZC,MA105.CZC,UR105.CZC,SA105.CZC,WH109.CZC,PM107.CZC,RI103.CZC,LR103.CZC,JR105.CZC,RS107.CZC,OI105.CZC,RM105.CZC,SF105.CZC,SM105.CZC,AP105.CZC,CJ105.CZC
2021-03-09,CU2104.SHF,ZN2104.SHF,AL2104.SHF,PB2104.SHF,NI2104.SHF,SN2105.SHF,RB2105.SHF,WR2105.SHF,HC2105.SHF,SS2105.SHF,BU2106.SHF,AU2106.SHF,AG2106.SHF,FU2105.SHF,RU2105.SHF,SP2105.SHF,C2105.DCE,CS2105.DCE,M2105.DCE,A2105.DCE,B2105.DCE,Y2105.DCE,P2105.DCE,FB2105.DCE,BB2103.DCE,JD2105.DCE,RR2105.DCE,L2105.DCE,V2105.DCE,PP2105.DCE,J2105.DCE,JM2105.DCE,I2105.DCE,EG2105.DCE,EB2105.DCE,PG2104.DCE,SC2104.INE,LU2105.INE,NR2105.INE,SR105.CZC,CF105.CZC,CY105.CZC,ZC105.CZC,FG105.CZC,TA105.CZC,MA105.CZC,UR105.CZC,SA105.CZC,WH109.CZC,PM107.CZC,RI103.CZC,LR103.CZC,JR105.CZC,RS107.CZC,OI105.CZC,RM105.CZC,SF105.CZC,SM105.CZC,AP105.CZC,CJ105.CZC
2021-03-10,CU2105.SHF,ZN2104.SHF,AL2104.SHF,PB2104.SHF,NI2106.SHF,SN2105.SHF,RB2105.SHF,WR2105.SHF,HC2105.SHF,SS2105.SHF,BU2106.SHF,AU2106.SHF,AG2106.SHF,FU2105.SHF,RU2105.SHF,SP2105.SHF,C2105.DCE,CS2105.DCE,M2105.DCE,A2105.DCE,B2105.DCE,Y2105.DCE,P2105.DCE,FB2105.DCE,BB2103.DCE,JD2105.DCE,RR2105.DCE,L2105.DCE,V2105.DCE,PP2105.DCE,J2105.DCE,JM2105.DCE,I2105.DCE,EG2105.DCE,EB2105.DCE,PG2104.DCE,SC2104.INE,LU2105.INE,NR2105.INE,SR105.CZC,CF105.CZC,CY105.CZC,ZC105.CZC,FG105.CZC,TA105.CZC,MA105.CZC,UR105.CZC,SA105.CZC,WH109.CZC,PM107.CZC,RI103.CZC,LR103.CZC,JR105.CZC,RS107.CZC,OI105.CZC,RM105.CZC,SF105.CZC,SM105.CZC,AP105.CZC,CJ105.CZC
2021-03-11,CU2105.SHF,ZN2104.SHF,AL2104.SHF,PB2104.SHF,NI2106.SHF,SN2105.SHF,RB2105.SHF,WR2105.SHF,HC2105.SHF,SS2105.SHF,BU2106.SHF,AU2106.SHF,AG2106.SHF,FU2105.SHF,RU2105.SHF,SP2105.SHF,C2105.DCE,CS2105.DCE,M2105.DCE,A2105.DCE,B2105.DCE,Y2105.DCE,P2105.DCE,FB2105.DCE,BB2103.DCE,JD2105.DCE,RR2105.DCE,L2105.DCE,V2105.DCE,PP2105.DCE,J2105.DCE,JM2105.DCE,I2105.DCE,EG2105.DCE,EB2105.DCE,PG2104.DCE,SC2104.INE,LU2106.INE,NR2105.INE,SR105.CZC,CF105.CZC,CY105.CZC,ZC105.CZC,FG105.CZC,TA105.CZC,MA105.CZC,UR105.CZC,SA105.CZC,WH109.CZC,PM107.CZC,RI103.CZC,LR103.CZC,JR105.CZC,RS107.CZC,OI105.CZC,RM105.CZC,SF105.CZC,SM105.CZC,AP105.CZC,CJ105.CZC
2021-03-12,CU2105.SHF,ZN2104.SHF,AL2104.SHF,PB2104.SHF,NI2106.SHF,SN2105.SHF,RB2105.SHF,WR2105.SHF,HC2105.SHF,SS2105.SHF,BU2106.SHF,AU2106.SHF,AG2106.SHF,FU2105.SHF,RU2105.SHF,SP2105.SHF,C2105.DCE,CS2105.DCE,M2105.DCE,A2105.DCE,B2105.DCE,Y2105.DCE,P2105.DCE,FB2105.DCE,BB2104.DCE,JD2105.DCE,RR2105.DCE,L2105.DCE,V2105.DCE,PP2105.DCE,J2105.DCE,JM2105.DCE,I2105.DCE,EG2105.DCE,EB2105.DCE,PG2104.DCE,SC2104.INE,LU2106.INE,NR2105.INE,SR105.CZC,CF105.CZC,CY105.CZC,ZC105.CZC,FG105.CZC,TA105.CZC,MA105.CZC,UR105.CZC,SA105.CZC,WH109.CZC,PM107.CZC,RI105.CZC,LR105.CZC,JR105.CZC,RS107.CZC,OI105.CZC,RM105.CZC,SF105.CZC,SM105.CZC,AP105.CZC,CJ105.CZC
2021-03-15,CU2105.SHF,ZN2104.SHF,AL2104.SHF,PB2104.SHF,NI2106.SHF,SN2105.SHF,RB2105.SHF,WR2105.SHF,HC2105.SHF,SS2105.SHF,BU2106.SHF,AU2106.SHF,AG2106.SHF,FU2105.SHF,RU2105.SHF,SP2105.SHF,C2105.DCE,CS2105.DCE,M2105.DCE,A2105.DCE,B2105.DCE,Y2105.DCE,P2105.DCE,FB2105.DCE,BB2104.DCE,JD2105.DCE,RR2105.DCE,L2105.DCE,V2105.DCE,PP2105.DCE,J2105.DCE,JM2105.DCE,I2105.DCE,EG2105.DCE,EB2105.DCE,PG2104.DCE,SC2105.INE,LU2106.INE,NR2105.INE,SR105.CZC,CF105.CZC,CY105.CZC,ZC105.CZC,FG105.CZC,TA105.CZC,MA105.CZC,UR105.CZC,SA105.CZC,WH109.CZC,PM107.CZC,RI105.CZC,LR105.CZC,JR105.CZC,RS107.CZC,OI105.CZC,RM105.CZC,SF105.CZC,SM105.CZC,AP105.CZC,CJ105.CZC
2021-03-16,CU2105.SHF,ZN2104.SHF,AL2105.SHF,PB2104.SHF,NI2106.SHF,SN2105.SHF,RB2105.SHF,WR2105.SHF,HC2105.SHF,SS2105.SHF,BU2106.SHF,AU2106.SHF,AG2106.SHF,FU2105.SHF,RU2105.SHF,SP2105.SHF,C2105.DCE,CS2105.DCE,M2105.DCE,A2105.DCE,B2105.DCE,Y2105.DCE,P2105.DCE,FB2105.DCE,BB2104.DCE,JD2105.DCE,RR2105.DCE,L2105.DCE,V2105.DCE,PP2105.DCE,J2105.DCE,JM2105.DCE,I2105.DCE,EG2105.DCE,EB2105.DCE,PG2104.DCE,SC2105.INE,LU2106.INE,NR2105.INE,SR105.CZC,CF105.CZC,CY105.CZC,ZC105.CZC,FG105.CZC,TA105.CZC,MA105.CZC,UR105.CZC,SA105.CZC,WH109.CZC,PM107.CZC,RI105.CZC,LR105.CZC,JR105.CZC,RS107.CZC,OI105.CZC,RM105.CZC,SF105.CZC,SM105.CZC,AP105.CZC,CJ105.CZC
2021-03-17,CU2105.SHF,ZN2104.SHF,AL2105.SHF,PB2104.SHF,NI2106.SHF,SN2105.SHF,RB2105.SHF,WR2105.SHF,HC2105.SHF,SS2105.SHF,BU2106.SHF,AU2106.SHF,AG2106.SHF,FU2105.SHF,RU2105.SHF,SP2105.SHF,C2105.DCE,CS2105.DCE,M2105.DCE,A2105.DCE,B2105.DCE,Y2105.DCE,P2105.DCE,FB2105.DCE,BB2104.DCE,JD2105.DCE,RR2105.DCE,L2105.DCE,V2105.DCE,PP2105.DCE,J2105.DCE,JM2105.DCE,I2105.DCE,EG2105.DCE,EB2105.DCE,PG2104.DCE,SC2105.INE,LU2106.INE,NR2105.INE,SR105.CZC,CF105.CZC,CY105.CZC,ZC105.CZC,FG105.CZC,TA105.CZC,MA105.CZC,UR105.CZC,SA105.CZC,WH109.CZC,PM107.CZC,RI105.CZC,LR105.CZC,JR105.CZC,RS107.CZC,OI105.CZC,RM105.CZC,SF105.CZC,SM105.CZC,AP105.CZC,CJ105.CZC
2021-03-18,CU2105.SHF,ZN2104.SHF,AL2105.SHF,PB2104.SHF,NI2106.SHF,SN2105.SHF,RB2105.SHF,WR2105.SHF,HC2105.SHF,SS2105.SHF,BU2106.SHF,AU2106.SHF,AG2106.SHF,FU2105.SHF,RU2105.SHF,SP2105.SHF,C2105.DCE,CS2105.DCE,M2105.DCE,A2105.DCE,B2105.DCE,Y2105.DCE,P2105.DCE,FB2105.DCE,BB2104.DCE,JD2105.DCE,RR2105.DCE,L2105.DCE,V2105.DCE,PP2105.DCE,J2105.DCE,JM2105.DCE,I2105.DCE,EG2105.DCE,EB2105.DCE,PG2104.DCE,SC2105.INE,LU2106.INE,NR2105.INE,SR105.CZC,CF105.CZC,CY105.CZC,ZC105.CZC,FG105.CZC,TA105.CZC,MA105.CZC,UR105.CZC,SA105.CZC,WH109.CZC,PM107.CZC,RI105.CZC,LR105.CZC,JR105.CZC,RS107.CZC,OI105.CZC,RM105.CZC,SF105.CZC,SM105.CZC,AP105.CZC,CJ105.CZC
2021-03-19,CU2105.SHF,ZN2104.SHF,AL2105.SHF,PB2104.SHF,NI2106.SHF,SN2105.SHF,RB2105.SHF,WR2105.SHF,HC2105.SHF,SS2105.SHF,BU2106.SHF,AU2106.SHF,AG2106.SHF,FU2105.SHF,RU2105.SHF,SP2105.SHF,C2105.DCE,CS2105.DCE,M2105.DCE,A2105.DCE,B2105.DCE,Y2105.DCE,P2105.DCE,FB2105.DCE,BB2104.DCE,JD2105.DCE,RR2105.DCE,L2105.DCE,V2105.DCE,PP2105.DCE,J2105.DCE,JM2105.DCE,I2105.DCE,EG2105.DCE,EB2105.DCE,PG2104.DCE,SC2105.INE,LU2106.INE,NR2105.INE,SR105.CZC,CF105.CZC,CY105.CZC,ZC105.CZC,FG105.CZC,TA105.CZC,MA105.CZC,UR105.CZC,SA105.CZC,WH109.CZC,PM107.CZC,RI105.CZC,LR105.CZC,JR105.CZC,RS107.CZC,OI105.CZC,RM105.CZC,SF105.CZC,SM105.CZC,AP105.CZC,CJ105.CZC
2021-03-22,CU2105.SHF,ZN2105.SHF,AL2105.SHF,PB2105.SHF,NI2106.SHF,SN2105.SHF,RB2105.SHF,WR2105.SHF,HC2105.SHF,SS2105.SHF,BU2106.SHF,AU2106.SHF,AG2106.SHF,FU2105.SHF,RU2105.SHF,SP2105.SHF,C2105.DCE,CS2105.DCE,M2105.DCE,A2105.DCE,B2105.DCE,Y2105.DCE,P2105.DCE,FB2105.DCE,BB2104.DCE,JD2105.DCE,RR2105.DCE,L2105.DCE,V2105.DCE,PP2105.DCE,J2105.DCE,JM2105.DCE,I2105.DCE,EG2105.DCE,EB2105.DCE,PG2104.DCE,SC2105.INE,LU2106.INE,NR2105.INE,SR105.CZC,CF105.CZC,CY105.CZC,ZC105.CZC,FG105.CZC,TA105.CZC,MA105.CZC,UR105.CZC,SA105.CZC,WH109.CZC,PM107.CZC,RI105.CZC,LR105.CZC,JR105.CZC,RS107.CZC,OI105.CZC,RM105.CZC,SF105.CZC,SM105.CZC,AP105.CZC,CJ105.CZC
2021-03-23,CU2105.SHF,ZN2105.SHF,AL2105.SHF,PB2105.SHF,NI2106.SHF,SN2105.SHF,RB2105.SHF,WR2105.SHF,HC2105.SHF,SS2105.SHF,BU2106.SHF,AU2106.SHF,AG2106.SHF,FU2105.SHF,RU2105.SHF,SP2105.SHF,C2105.DCE,CS2105.DCE,M2105.DCE,A2105.DCE,B2105.DCE,Y2105.DCE,P2105.DCE,FB2105.DCE,BB2104.DCE,JD2105.DCE,RR2105.DCE,L2105.DCE,V2105.DCE,PP2105.DCE,J2105.DCE,JM2105.DCE,I2105.DCE,EG2105.DCE,EB2105.DCE,PG2104.DCE,SC2105.INE,LU2106.INE,NR2105.INE,SR105.CZC,CF105.CZC,CY105.CZC,ZC105.CZC,FG105.CZC,TA105.CZC,MA105.CZC,UR105.CZC,SA105.CZC,WH109.CZC,PM107.CZC,RI105.CZC,LR105.CZC,JR105.CZC,RS107.CZC,OI105.CZC,RM105.CZC,SF105.CZC,SM105.CZC,AP105.CZC,CJ105.CZC
2021-03-24,CU2105.SHF,ZN2105.SHF,AL2105.SHF,PB2105.SHF,NI2106.SHF,SN2105.SHF,RB2105.SHF,WR2105.SHF,HC2105.SHF,SS2105.SHF,BU2106.SHF,AU2106.SHF,AG2106.SHF,FU2105.SHF,RU2105.SHF,SP2105.SHF,C2105.DCE,CS2105.DCE,M2105.DCE,A2105.DCE,B2105.DCE,Y2105.DCE,P2105.DCE,FB2105.DCE,BB2104.DCE,JD2105.DCE,RR2105.DCE,L2105.DCE,V2105.DCE,PP2105.DCE,J2105.DCE,JM2105.DCE,I2105.DCE,EG2105.DCE,EB2105.DCE,PG2105.DCE,SC2105.INE,LU2106.INE,NR2105.INE,SR105.CZC,CF105.CZC,CY105.CZC,ZC105.CZC,FG105.CZC,TA105.CZC,MA105.CZC,UR105.CZC,SA105.CZC,WH109.CZC,PM107.CZC,RI105.CZC,LR105.CZC,JR105.CZC,RS107.CZC,OI105.CZC,RM105.CZC,SF105.CZC,SM105.CZC,AP105.CZC,CJ105.CZC
2021-03-25,CU2105.SHF,ZN2105.SHF,AL2105.SHF,PB2105.SHF,NI2106.SHF,SN2105.SHF,RB2105.SHF,WR2105.SHF,HC2105.SHF,SS2105.SHF,BU2106.SHF,AU2106.SHF,AG2106.SHF,FU2105.SHF,RU2105.SHF,SP2105.SHF,C2105.DCE,CS2105.DCE,M2105.DCE,A2105.DCE,B2105.DCE,Y2105.DCE,P2105.DCE,FB2105.DCE,BB2104.DCE,JD2105.DCE,RR2105.DCE,L2105.DCE,V2105.DCE,PP2105.DCE,J2105.DCE,JM2105.DCE,I2105.DCE,EG2105.DCE,EB2105.DCE,PG2105.DCE,SC2105.INE,LU2106.INE,NR2105.INE,SR105.CZC,CF105.CZC,CY105.CZC,ZC105.CZC,FG105.CZC,TA105.CZC,MA105.CZC,UR105.CZC,SA105.CZC,WH109.CZC,PM107.CZC,RI105.CZC,LR105.CZC,JR105.CZC,RS107.CZC,OI105.CZC,RM105.CZC,SF105.CZC,SM105.CZC,AP105.CZC,CJ105.CZC
2021-03-26,CU2105.SHF,ZN2105.SHF,AL2105.SHF,PB2105.SHF,NI2106.SHF,SN2105.SHF,RB2105.SHF,WR2105.SHF,HC2105.SHF,SS2105.SHF,BU2106.SHF,AU2106.SHF,AG2106.SHF,FU2105.SHF,RU2105.SHF,SP2105.SHF,C2105.DCE,CS2105.DCE,M2105.DCE,A2105.DCE,B2105.DCE,Y2105.DCE,P2105.DCE,FB2105.DCE,BB2104.DCE,JD2105.DCE,RR2105.DCE,L2105.DCE,V2105.DCE,PP2105.DCE,J2105.DCE,JM2105.DCE,I2105.DCE,EG2105.DCE,EB2105.DCE,PG2105.DCE,SC2105.INE,LU2106.INE,NR2105.INE,SR105.CZC,CF105.CZC,CY105.CZC,ZC105.CZC,FG105.CZC,TA105.CZC,MA105.CZC,UR105.CZC,SA105.CZC,WH109.CZC,PM107.CZC,RI105.CZC,LR105.CZC,JR105.CZC,RS107.CZC,OI105.CZC,RM105.CZC,SF105.CZC,SM105.CZC,AP110.CZC,CJ105.CZC
2021-03-29,CU2105.SHF,ZN2105.SHF,AL2105.SHF,PB2105.SHF,NI2106.SHF,SN2105.SHF,RB2105.SHF,WR2105.SHF,HC2105.SHF,SS2105.SHF,BU2106.SHF,AU2106.SHF,AG2106.SHF,FU2105.SHF,RU2105.SHF,SP2105.SHF,C2105.DCE,CS2105.DCE,M2105.DCE,A2105.DCE,B2105.DCE,Y2105.DCE,P2105.DCE,FB2105.DCE,BB2104.DCE,JD2105.DCE,RR2105.DCE,L2105.DCE,V2105.DCE,PP2105.DCE,J2105.DCE,JM2105.DCE,I2105.DCE,EG2105.DCE,EB2105.DCE,PG2105.DCE,SC2105.INE,LU2106.INE,NR2105.INE,SR109.CZC,CF105.CZC,CY105.CZC,ZC105.CZC,FG105.CZC,TA105.CZC,MA105.CZC,UR105.CZC,SA105.CZC,WH109.CZC,PM107.CZC,RI105.CZC,LR105.CZC,JR105.CZC,RS107.CZC,OI105.CZC,RM105.CZC,SF105.CZC,SM105.CZC,AP110.CZC,CJ105.CZC
2021-03-30,CU2105.SHF,ZN2105.SHF,AL2105.SHF,PB2105.SHF,NI2106.SHF,SN2105.SHF,RB2105.SHF,WR2105.SHF,HC2105.SHF,SS2105.SHF,BU2106.SHF,AU2106.SHF,AG2106.SHF,FU2105.SHF,RU2105.SHF,SP2105.SHF,C2105.DCE,CS2105.DCE,M2105.DCE,A2105.DCE,B2105.DCE,Y2105.DCE,P2105.DCE,FB2105.DCE,BB2104.DCE,JD2105.DCE,RR2105.DCE,L2105.DCE,V2105.DCE,PP2105.DCE,J2105.DCE,JM2105.DCE,I2105.DCE,EG2105.DCE,EB2105.DCE,PG2105.DCE,SC2105.INE,LU2106.INE,NR2105.INE,SR109.CZC,CF105.CZC,CY105.CZC,ZC105.CZC,FG105.CZC,TA105.CZC,MA105.CZC,UR105.CZC,SA105.CZC,WH109.CZC,PM107.CZC,RI105.CZC,LR105.CZC,JR105.CZC,RS107.CZC,OI105.CZC,RM105.CZC,SF105.CZC,SM105.CZC,AP110.CZC,CJ105.CZC
2021-03-31,CU2105.SHF,ZN2105.SHF,AL2105.SHF,PB2105.SHF,NI2106.SHF,SN2105.SHF,RB2105.SHF,WR2105.SHF,HC2105.SHF,SS2105.SHF,BU2106.SHF,AU2106.SHF,AG2106.SHF,FU2105.SHF,RU2105.SHF,SP2105.SHF,C2105.DCE,CS2105.DCE,M2105.DCE,A2105.DCE,B2105.DCE,Y2105.DCE,P2105.DCE,FB2105.DCE,BB2104.DCE,JD2105.DCE,RR2105.DCE,L2105.DCE,V2105.DCE,PP2105.DCE,J2105.DCE,JM2105.DCE,I2105.DCE,EG2105.DCE,EB2105.DCE,PG2105.DCE,SC2105.INE,LU2106.INE,NR2105.INE,SR109.CZC,CF105.CZC,CY105.CZC,ZC105.CZC,FG105.CZC,TA105.CZC,MA105.CZC,UR105.CZC,SA105.CZC,WH109.CZC,PM107.CZC,RI105.CZC,LR105.CZC,JR105.CZC,RS107.CZC,OI105.CZC,RM105.CZC,SF105.CZC,SM105.CZC,AP110.CZC,CJ105.CZC
2021-04-01,CU2105.SHF,ZN2105.SHF,AL2105.SHF,PB2105.SHF,NI2106.SHF,SN2105.SHF,RB2105.SHF,WR2105.SHF,HC2105.SHF,SS2105.SHF,BU2106.SHF,AU2106.SHF,AG2106.SHF,FU2105.SHF,RU2105.SHF,SP2105.SHF,C2105.DCE,CS2105.DCE,M2109.DCE,A2105.DCE,B2105.DCE,Y2105.DCE,P2105.DCE,FB2105.DCE,BB2104.DCE,JD2105.DCE,RR2105.DCE,L2105.DCE,V2105.DCE,PP2105.DCE,J2105.DCE,JM2105.DCE,I2109.DCE,EG2105.DCE,EB2105.DCE,PG2105.DCE,SC2105.INE,LU2106.INE,NR2106.INE,SR109.CZC,CF105.CZC,CY105.CZC,ZC105.CZC,FG105.CZC,TA105.CZC,MA105.CZC,UR105.CZC,SA105.CZC,WH109.CZC,PM107.CZC,RI111.CZC,LR105.CZC,JR105.CZC,RS107.CZC,OI105.CZC,RM105.CZC,SF105.CZC,SM105.CZC,AP110.CZC,CJ105.CZC
2021-04-02,CU2105.SHF,ZN2105.SHF,AL2105.SHF,PB2105.SHF,NI2106.SHF,SN2106.SHF,RB2105.SHF,WR2105.SHF,HC2105.SHF,SS2106.SHF,BU2106.SHF,AU2106.SHF,AG2106.SHF,FU2105.SHF,RU2105.SHF,SP2105.SHF,C2105.DCE,CS2105.DCE,M2109.DCE,A2105.DCE,B2105.DCE,Y2105.DCE,P2105.DCE,FB2105.DCE,BB2104.DCE,JD2105.DCE,RR2108.DCE,L2105.DCE,V2105.DCE,PP2105.DCE,J2105.DCE,JM2105.DCE,I2109.DCE,EG2105.DCE,EB2105.DCE,PG2105.DCE,SC2105.INE,LU2106.INE,NR2106.INE,SR109.CZC,CF105.CZC,CY105.CZC,ZC105.CZC,FG105.CZC,TA109.CZC,MA105.CZC,UR105.CZC,SA105.CZC,WH109.CZC,PM107.CZC,RI105.CZC,LR105.CZC,JR105.CZC,RS107.CZC,OI105.CZC,RM105.CZC,SF105.CZC,SM105.CZC,AP110.CZC,CJ105.CZC
2021-04-06,CU2105.SHF,ZN2105.SHF,AL2105.SHF,PB2105.SHF,NI2106.SHF,SN2106.SHF,RB2105.SHF,WR2105.SHF,HC2105.SHF,SS2106.SHF,BU2106.SHF,AU2106.SHF,AG2106.SHF,FU2105.SHF,RU2109.SHF,SP2105.SHF,C2105.DCE,CS2105.DCE,M2109.DCE,A2105.DCE,B2105.DCE,Y2105.DCE,P2105.DCE,FB2105.DCE,BB2104.DCE,JD2105.DCE,RR2106.DCE,L2105.DCE,V2105.DCE,PP2105.DCE,J2105.DCE,JM2105.DCE,I2109.DCE,EG2105.DCE,EB2105.DCE,PG2105.DCE,SC2105.INE,LU2106.INE,NR2106.INE,SR109.CZC,CF105.CZC,CY105.CZC,ZC105.CZC,FG105.CZC,TA109.CZC,MA105.CZC,UR105.CZC,SA105.CZC,WH109.CZC,PM107.CZC,RI105.CZC,LR105.CZC,JR105.CZC,RS107.CZC,OI105.CZC,RM105.CZC,SF105.CZC,SM105.CZC,AP110.CZC,CJ105.CZC
